Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1249080,-,-,-,40.85,-73.86,0,22,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,AOD,Clearsky DHI,Cloud Type,Precipitable Water,Wind Speed,Surface Albedo,Relative Humidity,Ozone
2006,3,5,12,0,-2.3000000000000003,0.028,29,0,0.6000000000000001,2.5,0.67,82.46000000000001,0.396
2006,3,5,12,30,-1.3,0.028,44,0,0.6000000000000001,2.8000000000000003,0.67,76.61,0.397
2006,3,5,13,0,-0.30000000000000004,0.029,56,0,0.6000000000000001,3.1,0.67,73.43,0.398
2006,3,5,13,30,0.30000000000000004,0.029,65,0,0.6000000000000001,3.2,0.67,70.3,0.398
2006,3,5,14,0,1,0.029,72,0,0.6000000000000001,3.3000000000000003,0.67,68.28,0.398
2006,3,5,14,30,1.6,0.029,78,0,0.6000000000000001,3.3000000000000003,0.67,65.41,0.398
2006,3,5,15,0,2.2,0.028,83,0,0.6000000000000001,3.2,0.67,65.19,0.397
2006,3,5,15,30,2.8000000000000003,0.028,86,0,0.6000000000000001,3.2,0.67,62.480000000000004,0.395
2006,3,5,16,0,3.3000000000000003,0.029,90,0,0.6000000000000001,3.1,0.67,62.67,0.393
2006,3,5,16,30,3.8000000000000003,0.029,92,0,0.6000000000000001,3.1,0.67,60.45,0.391
2006,3,5,17,0,4.3,0.031,94,0,0.6000000000000001,3.1,0.67,60.67,0.389
2006,3,5,17,30,4.6000000000000005,0.031,94,0,0.6000000000000001,3.2,0.67,59.42,0.385
2006,3,5,18,0,4.9,0.031,93,0,0.6000000000000001,3.2,0.67,60.57,0.382
2006,3,5,18,30,5.1000000000000005,0.031,91,0,0.6000000000000001,3.2,0.67,59.67,0.378
2006,3,5,19,0,5.2,0.033,89,0,0.6000000000000001,3.2,0.67,61.68,0.374
2006,3,5,19,30,5,0.033,84,0,0.6000000000000001,3.1,0.67,62.550000000000004,0.37
2006,3,5,20,0,4.9,0.033,79,0,0.6000000000000001,3,0.67,65.28,0.365
2006,3,5,20,30,4.4,0.033,72,0,0.5,2.8000000000000003,0.67,67.6,0.36
2006,3,5,21,0,3.9000000000000004,0.029,62,0,0.5,2.5,0.67,72.22,0.355
2006,3,5,21,30,2.8000000000000003,0.029,51,0,0.5,2.4000000000000004,0.67,78.05,0.35100000000000003
2006,3,5,22,0,1.8,0.03,39,0,0.5,2.3000000000000003,0.67,79.82000000000001,0.34800000000000003
2006,3,5,22,30,1.2000000000000002,0.03,21,0,0.4,2.3000000000000003,0.67,83.41,0.34700000000000003
2006,3,5,23,0,0.6000000000000001,0.03,0,0,0.4,2.3000000000000003,0.67,83.4,0.34600000000000003
2006,3,5,23,30,0.30000000000000004,0.03,0,0,0.4,2.3000000000000003,0.67,85.23,0.34600000000000003
2006,3,6,0,0,-0.1,0.031,0,0,0.4,2.3000000000000003,0.66,85.21000000000001,0.34600000000000003
2006,3,6,0,30,-0.4,0.031,0,0,0.4,2.2,0.66,87.17,0.34600000000000003
2006,3,6,1,0,-0.7000000000000001,0.031,0,0,0.4,2.2,0.66,85.55,0.34600000000000003
2006,3,6,1,30,-1,0.031,0,0,0.4,2.1,0.66,87.44,0.34600000000000003
2006,3,6,2,0,-1.4000000000000001,0.031,0,0,0.4,2,0.66,85.53,0.34600000000000003
2006,3,6,2,30,-1.7000000000000002,0.031,0,0,0.4,1.8,0.66,87.44,0.34600000000000003
2006,3,6,3,0,-1.9000000000000001,0.033,0,1,0.4,1.7000000000000002,0.66,86.27,0.34600000000000003
2006,3,6,3,30,-2.1,0.033,0,7,0.4,1.6,0.66,87.56,0.34600000000000003
2006,3,6,4,0,-2.3000000000000003,0.035,0,7,0.4,1.5,0.66,87.91,0.34700000000000003
2006,3,6,4,30,-2.4000000000000004,0.035,0,7,0.4,1.5,0.66,88.56,0.34700000000000003
2006,3,6,5,0,-2.5,0.036000000000000004,0,7,0.4,1.5,0.66,88.77,0.34700000000000003
2006,3,6,5,30,-2.7,0.036000000000000004,0,4,0.4,1.5,0.66,90.10000000000001,0.34800000000000003
2006,3,6,6,0,-2.8000000000000003,0.039,0,4,0.4,1.5,0.66,89.87,0.34800000000000003
2006,3,6,6,30,-2.9000000000000004,0.039,0,4,0.4,1.5,0.66,90.53,0.34900000000000003
2006,3,6,7,0,-2.9000000000000004,0.044,0,4,0.4,1.5,0.66,89.76,0.35000000000000003
2006,3,6,7,30,-2.9000000000000004,0.044,0,7,0.4,1.6,0.66,89.76,0.353
2006,3,6,8,0,-2.8000000000000003,0.048,0,1,0.4,1.6,0.66,88.79,0.355
2006,3,6,8,30,-2.8000000000000003,0.048,0,7,0.4,1.6,0.66,88.79,0.357
2006,3,6,9,0,-2.8000000000000003,0.049,0,7,0.4,1.7000000000000002,0.66,87.91,0.359
2006,3,6,9,30,-3,0.049,0,7,0.4,1.7000000000000002,0.66,89.23,0.36
2006,3,6,10,0,-3.3000000000000003,0.048,0,7,0.4,1.7000000000000002,0.66,88.5,0.362
2006,3,6,10,30,-3.3000000000000003,0.048,0,7,0.4,1.7000000000000002,0.66,88.5,0.363
2006,3,6,11,0,-3.4000000000000004,0.048,0,7,0.4,1.8,0.66,85.88,0.364
2006,3,6,11,30,-2.7,0.048,12,7,0.4,2,0.66,81.53,0.365
2006,3,6,12,0,-2,0.052000000000000005,35,7,0.4,2.2,0.66,76.34,0.366
2006,3,6,12,30,-1.5,0.052000000000000005,53,7,0.4,2.2,0.66,73.58,0.367
2006,3,6,13,0,-0.9,0.051000000000000004,66,4,0.4,2.3000000000000003,0.66,67.8,0.368
2006,3,6,13,30,-0.2,0.051000000000000004,77,1,0.4,2.1,0.66,64.37,0.369
2006,3,6,14,0,0.5,0.049,85,4,0.4,2,0.66,62.74,0.37
2006,3,6,14,30,1.3,0.049,92,7,0.4,1.8,0.66,59.230000000000004,0.369
2006,3,6,15,0,2,0.048,96,7,0.4,1.5,0.66,58.71,0.369
2006,3,6,15,30,2.6,0.048,101,7,0.4,1.4000000000000001,0.66,56.26,0.369
2006,3,6,16,0,3.2,0.047,103,7,0.5,1.2000000000000002,0.66,55.85,0.368
2006,3,6,16,30,3.7,0.047,105,7,0.5,1.1,0.66,53.870000000000005,0.367
2006,3,6,17,0,4.1000000000000005,0.047,105,7,0.5,1,0.66,53.21,0.366
2006,3,6,17,30,4.4,0.047,105,7,0.5,0.9,0.66,52.11,0.365
2006,3,6,18,0,4.7,0.048,104,7,0.5,0.9,0.66,51.86,0.364
2006,3,6,18,30,4.800000000000001,0.048,101,7,0.5,0.9,0.66,51.5,0.364
2006,3,6,19,0,4.800000000000001,0.049,98,7,0.5,0.9,0.66,52.74,0.363
2006,3,6,19,30,4.7,0.049,93,0,0.5,0.8,0.66,53.11,0.363
2006,3,6,20,0,4.6000000000000005,0.049,87,7,0.5,0.8,0.66,56.44,0.363
2006,3,6,20,30,4.2,0.049,79,7,0.5,0.6000000000000001,0.66,58.04,0.363
2006,3,6,21,0,3.7,0.049,70,7,0.5,0.5,0.66,67.57000000000001,0.364
2006,3,6,21,30,3.2,0.049,58,7,0.5,0.6000000000000001,0.66,69.99,0.364
2006,3,6,22,0,2.6,0.049,43,8,0.6000000000000001,0.7000000000000001,0.66,60.94,0.364
2006,3,6,22,30,2.4000000000000004,0.049,22,7,0.6000000000000001,0.7000000000000001,0.66,61.870000000000005,0.364
2006,3,6,23,0,2.1,0.049,0,7,0.6000000000000001,0.7000000000000001,0.66,62.43,0.363
2006,3,6,23,30,1.8,0.049,0,7,0.6000000000000001,0.6000000000000001,0.66,63.78,0.362
2006,3,7,0,0,1.6,0.05,0,7,0.6000000000000001,0.6000000000000001,0.12,66.5,0.36
2006,3,7,0,30,1.4000000000000001,0.05,0,7,0.6000000000000001,0.6000000000000001,0.12,67.46000000000001,0.359
2006,3,7,1,0,1.1,0.051000000000000004,0,7,0.6000000000000001,0.7000000000000001,0.12,70.84,0.357
2006,3,7,1,30,0.8,0.051000000000000004,0,7,0.6000000000000001,0.7000000000000001,0.12,72.45,0.356
2006,3,7,2,0,0.5,0.051000000000000004,0,7,0.6000000000000001,0.7000000000000001,0.12,75.91,0.355
2006,3,7,2,30,0.30000000000000004,0.051000000000000004,0,7,0.6000000000000001,0.8,0.12,77.01,0.353
2006,3,7,3,0,0.1,0.052000000000000005,0,7,0.6000000000000001,0.9,0.12,79.48,0.352
2006,3,7,3,30,-0.1,0.052000000000000005,0,7,0.6000000000000001,1,0.12,80.64,0.35100000000000003
2006,3,7,4,0,-0.4,0.053,0,7,0.6000000000000001,1.1,0.12,83.47,0.35000000000000003
2006,3,7,4,30,-0.6000000000000001,0.053,0,7,0.6000000000000001,1.2000000000000002,0.12,84.69,0.34900000000000003
2006,3,7,5,0,-0.8,0.053,0,7,0.6000000000000001,1.3,0.12,86.58,0.34800000000000003
2006,3,7,5,30,-1.1,0.053,0,7,0.6000000000000001,1.3,0.12,88.5,0.34700000000000003
2006,3,7,6,0,-1.3,0.053,0,7,0.6000000000000001,1.4000000000000001,0.12,89.68,0.34600000000000003
2006,3,7,6,30,-1.6,0.053,0,7,0.6000000000000001,1.5,0.12,91.68,0.34500000000000003
2006,3,7,7,0,-1.8,0.051000000000000004,0,7,0.6000000000000001,1.7000000000000002,0.12,91.27,0.34400000000000003
2006,3,7,7,30,-2,0.051000000000000004,0,7,0.5,1.8,0.12,92.62,0.34400000000000003
2006,3,7,8,0,-2.3000000000000003,0.047,0,7,0.5,1.9000000000000001,0.12,91.69,0.343
2006,3,7,8,30,-2.6,0.047,0,4,0.5,1.9000000000000001,0.12,93.84,0.342
2006,3,7,9,0,-2.8000000000000003,0.043000000000000003,0,4,0.5,2,0.12,91.72,0.341
2006,3,7,9,30,-3.1,0.043000000000000003,0,4,0.5,2,0.12,93.79,0.34
2006,3,7,10,0,-3.3000000000000003,0.041,0,4,0.5,2,0.12,91.73,0.339
2006,3,7,10,30,-3.4000000000000004,0.041,0,0,0.5,2.1,0.12,92.51,0.337
2006,3,7,11,0,-3.5,0.04,0,0,0.5,2.2,0.12,90.51,0.336
2006,3,7,11,30,-2.8000000000000003,0.04,12,1,0.5,2.3000000000000003,0.12,86,0.336
2006,3,7,12,0,-2.1,0.034,31,1,0.5,2.4000000000000004,0.12,83.3,0.336
2006,3,7,12,30,-1,0.034,44,0,0.5,2.4000000000000004,0.12,76.91,0.337
2006,3,7,13,0,0.1,0.033,52,0,0.5,2.5,0.12,73.06,0.337
2006,3,7,13,30,1,0.033,59,0,0.5,2.4000000000000004,0.12,68.47,0.338
2006,3,7,14,0,1.9000000000000001,0.032,64,0,0.5,2.3000000000000003,0.12,65.54,0.339
2006,3,7,14,30,2.5,0.032,68,0,0.5,2.2,0.12,62.800000000000004,0.34
2006,3,7,15,0,3.2,0.034,72,0,0.5,2.1,0.12,60.22,0.342
2006,3,7,15,30,3.6,0.034,75,0,0.5,2,0.12,58.54,0.34500000000000003
2006,3,7,16,0,4.1000000000000005,0.036000000000000004,77,0,0.5,1.9000000000000001,0.12,56.61,0.34800000000000003
2006,3,7,16,30,4.4,0.036000000000000004,78,0,0.5,1.8,0.12,55.38,0.353
2006,3,7,17,0,4.7,0.037,79,0,0.5,1.8,0.12,54.27,0.358
2006,3,7,17,30,4.9,0.037,79,0,0.5,1.8,0.12,53.51,0.365
2006,3,7,18,0,5.1000000000000005,0.037,78,0,0.5,1.8,0.12,53.2,0.371
2006,3,7,18,30,5.1000000000000005,0.037,77,0,0.5,1.9000000000000001,0.12,53.2,0.377
2006,3,7,19,0,5.1000000000000005,0.041,77,0,0.5,1.9000000000000001,0.12,54.35,0.382
2006,3,7,19,30,4.9,0.041,74,0,0.5,1.9000000000000001,0.12,55.11,0.383
2006,3,7,20,0,4.800000000000001,0.043000000000000003,72,0,0.5,1.9000000000000001,0.12,57.88,0.384
2006,3,7,20,30,4.2,0.043000000000000003,67,0,0.5,1.6,0.12,60.36,0.381
2006,3,7,21,0,3.6,0.037,58,0,0.5,1.4000000000000001,0.12,69.29,0.377
2006,3,7,21,30,2,0.037,50,0,0.5,1.3,0.12,77.61,0.373
2006,3,7,22,0,0.5,0.037,39,0,0.5,1.3,0.12,79.85000000000001,0.369
2006,3,7,22,30,0.1,0.037,22,0,0.5,1.5,0.12,82.27,0.367
2006,3,7,23,0,-0.4,0.039,0,0,0.5,1.6,0.12,82.01,0.365
2006,3,7,23,30,-0.4,0.039,0,0,0.5,1.7000000000000002,0.12,82.01,0.364
2006,3,8,0,0,-0.5,0.04,0,0,0.5,1.8,0.12,83.3,0.363
2006,3,8,0,30,-0.8,0.04,0,0,0.5,1.8,0.12,85.22,0.362
2006,3,8,1,0,-1,0.041,0,0,0.5,1.8,0.12,86.08,0.361
2006,3,8,1,30,-1.2000000000000002,0.041,0,0,0.5,1.7000000000000002,0.12,87.35000000000001,0.36
2006,3,8,2,0,-1.4000000000000001,0.041,0,0,0.5,1.7000000000000002,0.12,87.53,0.359
2006,3,8,2,30,-1.5,0.041,0,0,0.5,1.8,0.12,88.17,0.356
2006,3,8,3,0,-1.6,0.04,0,0,0.5,1.8,0.12,86.87,0.353
2006,3,8,3,30,-1.8,0.04,0,0,0.5,1.9000000000000001,0.12,88.16,0.35100000000000003
2006,3,8,4,0,-2,0.039,0,0,0.5,2,0.12,87.29,0.34800000000000003
2006,3,8,4,30,-2.2,0.039,0,0,0.5,2,0.12,88.59,0.34800000000000003
2006,3,8,5,0,-2.4000000000000004,0.039,0,0,0.5,2,0.12,87.63,0.34800000000000003
2006,3,8,5,30,-2.6,0.039,0,0,0.5,2,0.12,88.94,0.34900000000000003
2006,3,8,6,0,-2.8000000000000003,0.038,0,0,0.5,1.9000000000000001,0.12,88.33,0.35000000000000003
2006,3,8,6,30,-3,0.038,0,0,0.5,1.9000000000000001,0.12,89.66,0.352
2006,3,8,7,0,-3.2,0.038,0,0,0.5,1.8,0.12,89.31,0.353
2006,3,8,7,30,-3.3000000000000003,0.038,0,0,0.5,1.8,0.12,90.06,0.354
2006,3,8,8,0,-3.4000000000000004,0.039,0,0,0.6000000000000001,1.8,0.12,89.12,0.355
2006,3,8,8,30,-3.5,0.039,0,0,0.6000000000000001,1.8,0.12,89.79,0.356
2006,3,8,9,0,-3.7,0.04,0,0,0.6000000000000001,1.8,0.12,89.2,0.358
2006,3,8,9,30,-3.9000000000000004,0.04,0,0,0.6000000000000001,1.8,0.12,90.54,0.358
2006,3,8,10,0,-4.1000000000000005,0.039,0,1,0.6000000000000001,1.8,0.12,89.03,0.359
2006,3,8,10,30,-4.2,0.039,0,0,0.6000000000000001,1.8,0.12,89.71000000000001,0.356
2006,3,8,11,0,-4.3,0.04,0,0,0.6000000000000001,1.8,0.12,88.62,0.354
2006,3,8,11,30,-3.5,0.04,13,0,0.7000000000000001,1.7000000000000002,0.12,83.47,0.35100000000000003
2006,3,8,12,0,-2.7,0.038,32,0,0.7000000000000001,1.7000000000000002,0.12,81.11,0.34800000000000003
2006,3,8,12,30,-1.4000000000000001,0.038,46,1,0.7000000000000001,1.6,0.12,73.7,0.34700000000000003
2006,3,8,13,0,-0.2,0.041,56,0,0.7000000000000001,1.5,0.12,69.89,0.34600000000000003
2006,3,8,13,30,1.1,0.041,63,1,0.7000000000000001,1.2000000000000002,0.12,63.63,0.34500000000000003
2006,3,8,14,0,2.3000000000000003,0.048,72,0,0.7000000000000001,1,0.12,58.42,0.34500000000000003
2006,3,8,14,30,3.1,0.048,76,1,0.7000000000000001,0.8,0.12,55.2,0.343
2006,3,8,15,0,3.8000000000000003,0.06,86,0,0.7000000000000001,0.6000000000000001,0.12,52.980000000000004,0.342
2006,3,8,15,30,4.5,0.06,88,7,0.7000000000000001,0.6000000000000001,0.12,50.45,0.341
2006,3,8,16,0,5.1000000000000005,0.056,88,0,0.7000000000000001,0.7000000000000001,0.12,51.09,0.34
2006,3,8,16,30,5.6000000000000005,0.056,89,0,0.7000000000000001,0.8,0.12,49.300000000000004,0.341
2006,3,8,17,0,6,0.058,91,1,0.7000000000000001,0.9,0.12,50.5,0.342
2006,3,8,17,30,6.300000000000001,0.058,90,1,0.7000000000000001,1,0.12,49.47,0.343
2006,3,8,18,0,6.6000000000000005,0.065,93,2,0.7000000000000001,1,0.12,51.13,0.34400000000000003
2006,3,8,18,30,6.7,0.065,91,2,0.7000000000000001,1.1,0.12,50.78,0.34500000000000003
2006,3,8,19,0,6.800000000000001,0.067,89,1,0.8,1.1,0.12,52.99,0.34500000000000003
2006,3,8,19,30,6.6000000000000005,0.067,85,1,0.8,1.2000000000000002,0.12,53.72,0.34600000000000003
2006,3,8,20,0,6.4,0.07,82,1,0.8,1.2000000000000002,0.12,58.88,0.34600000000000003
2006,3,8,20,30,5.5,0.07,76,2,0.8,1.1,0.12,62.65,0.34600000000000003
2006,3,8,21,0,4.6000000000000005,0.077,70,1,0.9,1,0.12,77.26,0.34600000000000003
2006,3,8,21,30,2.9000000000000004,0.077,60,0,0.9,1.1,0.12,87.05,0.34700000000000003
2006,3,8,22,0,1.2000000000000002,0.075,45,4,0.9,1.2000000000000002,0.12,83.16,0.34700000000000003
2006,3,8,22,30,0.9,0.075,25,7,0.9,1.4000000000000001,0.12,84.97,0.34900000000000003
2006,3,8,23,0,0.6000000000000001,0.07100000000000001,0,4,0.9,1.6,0.12,84.51,0.35100000000000003
2006,3,8,23,30,0.9,0.07100000000000001,0,7,0.9,1.7000000000000002,0.12,82.78,0.35100000000000003
2006,3,9,0,0,1.1,0.073,0,7,1,1.9000000000000001,0.12,85.36,0.352
2006,3,9,0,30,1.1,0.073,0,7,1,1.8,0.12,85.36,0.35000000000000003
2006,3,9,1,0,1,0.075,0,4,1,1.7000000000000002,0.12,87.75,0.34900000000000003
2006,3,9,1,30,0.8,0.075,0,7,1.1,1.7000000000000002,0.12,89.02,0.34800000000000003
2006,3,9,2,0,0.7000000000000001,0.079,0,7,1.1,1.6,0.12,90.69,0.34800000000000003
2006,3,9,2,30,0.6000000000000001,0.079,0,4,1.2000000000000002,1.5,0.12,91.34,0.34700000000000003
2006,3,9,3,0,0.5,0.1,0,7,1.3,1.4000000000000001,0.12,93.38,0.34700000000000003
2006,3,9,3,30,0.6000000000000001,0.1,0,7,1.5,1.4000000000000001,0.12,92.71000000000001,0.34600000000000003
2006,3,9,4,0,0.8,0.147,0,7,1.6,1.3,0.12,93.2,0.34500000000000003
2006,3,9,4,30,0.9,0.147,0,7,1.7000000000000002,1.3,0.12,92.54,0.34500000000000003
2006,3,9,5,0,1,0.177,0,7,1.8,1.3,0.12,93.7,0.34400000000000003
2006,3,9,5,30,1,0.177,0,7,1.8,1.2000000000000002,0.12,93.7,0.34400000000000003
2006,3,9,6,0,1,0.151,0,7,1.8,1.1,0.12,94.54,0.343
2006,3,9,6,30,0.8,0.151,0,7,1.8,1.1,0.12,95.82000000000001,0.342
2006,3,9,7,0,0.7000000000000001,0.123,0,7,1.7000000000000002,1.1,0.12,97.54,0.341
2006,3,9,7,30,0.8,0.123,0,7,1.7000000000000002,1.2000000000000002,0.12,96.84,0.341
2006,3,9,8,0,0.9,0.11900000000000001,0,7,1.7000000000000002,1.2000000000000002,0.12,98.58,0.34
2006,3,9,8,30,1.1,0.11900000000000001,0,7,1.7000000000000002,1.3,0.12,97.27,0.339
2006,3,9,9,0,1.3,0.128,0,7,1.7000000000000002,1.3,0.12,98.81,0.339
2006,3,9,9,30,1.3,0.128,0,4,1.7000000000000002,1.3,0.12,98.81,0.337
2006,3,9,10,0,1.4000000000000001,0.134,0,4,1.8,1.4000000000000001,0.12,100,0.335
2006,3,9,10,30,1.8,0.134,0,4,1.8,1.4000000000000001,0.12,97.44,0.334
2006,3,9,11,0,2.2,0.121,0,7,1.9000000000000001,1.5,0.12,98.08,0.332
2006,3,9,11,30,3.2,0.121,15,7,1.9000000000000001,1.7000000000000002,0.12,91.37,0.332
2006,3,9,12,0,4.2,0.139,45,7,2,1.9000000000000001,0.12,92.51,0.331
2006,3,9,12,30,4.6000000000000005,0.139,67,7,2,2,0.12,89.96000000000001,0.331
2006,3,9,13,0,5,0.147,85,6,2.1,2.1,0.12,92.3,0.332
2006,3,9,13,30,5.5,0.147,98,6,2.1,2.2,0.12,89.15,0.332
2006,3,9,14,0,5.9,0.197,123,6,2.2,2.3000000000000003,0.12,91.3,0.333
2006,3,9,14,30,6.2,0.197,132,7,2.2,2.5,0.12,89.44,0.333
2006,3,9,15,0,6.6000000000000005,0.295,173,7,2.2,2.7,0.12,90.59,0.333
2006,3,9,15,30,7.1000000000000005,0.295,180,6,2.2,2.8000000000000003,0.12,87.54,0.331
2006,3,9,16,0,7.5,0.261,172,6,2.1,2.9000000000000004,0.12,88.49,0.329
2006,3,9,16,30,8.3,0.261,175,6,2,3.1,0.12,83.81,0.326
